"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR1XRE002E5","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3,20,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3x20x150 0°","2099-12-31","Administrator","2011-03-09 21:11:10"
"HR1XRE002F3","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3,25,150,"","","","","",0,"-","-","-","Yes","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3x25x150 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE002G1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3,25,200,"","","","","",0,"-","-","-","Yes","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3x25x200 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE002H9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3,35,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3x35x100 0°","2099-12-31","Administrator","2011-03-09 21:11:10"
"HR1XRE002J4","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3,40,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3x40x150 0°","2099-12-31","ramesh.pant@rigpl.com","2013-06-07 13:13:19"
"HR1XRE01720","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3,50,195,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3x50x195 0°","2099-12-31","ramesh.pant@rigpl.com","2014-11-18 13:30:43.023339"
"HR1XRE018E7","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.1,4.1,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.1x4.1x100 0°","2099-12-31","aditya@rigpl.com","2015-06-03 19:48:03.542231"
"HR1XRE018D9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.1,5.1,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.1x5.1x100 0°","2099-12-31","aditya@rigpl.com","2015-06-03 19:46:47.034948"
"HR1XRE018C2","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.1,6.1,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.1x6.1x100 0°","2099-12-31","aditya@rigpl.com","2015-06-03 19:44:52.977563"
"HR1XRE002K2","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.1,6.3,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.1x6.3x100 0°","2099-12-31","ramesh.pant@rigpl.com","2013-06-14 19:06:01"
"HR1XRE002L0","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,9.525,152.4,"","","","","",0,"1/8","3/8","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x3/8""x6"" 0°","2099-12-31","anuj@rigpl.com","2012-04-28 15:41:24"
"HR1XRE002M8","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,9.525,203.2,"","","","","",0,"1/8","3/8","8","Yes","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x3/8""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE002N5","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,12.7,101.6,"","","","","",0,"1/8","1/2","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1/2""x4"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE002P1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,12.7,152.4,"","","","","",0,"1/8","1/2","6","Yes",5,"82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1/2""x6"" 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE002Q9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,12.7,203.2,"","","","","",0,"1/8","1/2","8","Yes",60,"82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1/2""x8"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:49"
"HR1XRE002R7","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,15.875,101.6,"","","","","",0,"1/8","5/8","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x5/8""x4"" 0°","2099-12-31","Administrator","2011-03-09 21:11:10"
"HR1XRE002S4","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,15.875,152.4,"","","","","",0,"1/8","5/8","6","Yes","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x5/8""x6"" 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE002T2","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,15.875,203.2,"","","","","",0,"1/8","5/8","8","Yes","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x5/8""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE002U0","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,18,203.2,"","","","","",0,"1/8","-","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 1X  Rect 1/8""x18x8 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE002V8","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,19.05,101.6,"","","","","",0,"1/8","3/4","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x3/4""x4"" 0°","2099-12-31","Administrator","2011-03-09 21:11:10"
"HR1XRE002W6","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,19.05,152.4,"","","","","",0,"1/8","3/4","6","Yes",100,"82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x3/4""x6"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:49"
"HR1XRE002X3","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,19.05,203.2,"","","","","",0,"1/8","3/4","8","Yes",150,"82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x3/4""x8"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:49"
"HR1XRE002Y1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,19.05,254,"","","","","",0,"1/8","3/4","10","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x3/4""x10"" 0°","2099-12-31","ramesh.pant@rigpl.com","2012-05-09 20:17:24"
"HR1XRE002Z9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,22.225,76.2,"","","","","",0,"1/8","7/8","3","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x7/8""x3"" 0°","2099-12-31","ramesh.pant@rigpl.com","2014-05-08 10:45:44"
"HR1XRE00300","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,22.225,101.6,"","","","","",0,"1/8","7/8","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x7/8""x4"" 0°","2099-12-31","ramesh.pant@rigpl.com","2014-05-08 10:36:39"
"HR1XRE00318","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,25.4,152.4,"","","","","",0,"1/8","1","6","Yes",30,"82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1""x6"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:49"
"HR1XRE00326","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,25.4,203.2,"","","","","",0,"1/8","1","8","Yes","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1""x8"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:49"
"HR1XRE00334","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,28,152.4,"","","","","",0,"1/8","-","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 1X  Rect 1/8""x28x6 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE00342","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,31.75,101.6,"","","","","",0,"1/8","1+1/4","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1+1/4""x4"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE00359","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,31.75,152.4,"","","","","",0,"1/8","1+1/4","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1+1/4""x6"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE00367","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,31.75,203.2,"","","","","",0,"1/8","1+1/4","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1+1/4""x8"" 0°","2099-12-31","aditya@rigpl.com","2012-01-06 16:16:25"
"HR1XRE00375","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,35,152.4,"","","","","",0,"1/8","-","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-Metric","HSS Rohit- 1X  Rect 1/8""x35x6 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE00383","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,38.1,101.6,"","","","","",0,"1/8","1+1/2","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1+1/2""x4"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE00391","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,38.1,152.4,"","","","","",0,"1/8","1+1/2","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1+1/2""x6"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003A3","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.175,38.1,203.2,"","","","","",0,"1/8","1+1/2","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 1/8""x1+1/2""x8"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003B1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.3,4.7,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.3x4.7x100 0°","2099-12-31","ramesh.pant@rigpl.com","2013-06-14 19:14:41"
"HR1XRE017V1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.9,26,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.9x26x150 0°","2099-12-31","ramesh.pant@rigpl.com","2015-04-22 17:19:47.287643"
"HR1XRE019H0","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.9,26,155,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 3.9x26x155 0°","2099-12-31","ramesh.pant@rigpl.com","2016-04-06 14:08:59.553584"
"HR1XRE003C9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,9.525,203.2,"","","","","",0,"5/32","3/8","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x3/8""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:49"
"HR1XRE003D6","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,12.7,152.4,"","","","","",0,"5/32","1/2","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1/2""x6"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003E4","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,12.7,203.2,"","","","","",0,"5/32","1/2","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1/2""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE003F2","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,15.875,152.4,"","","","","",0,"5/32","5/8","6","Yes","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x5/8""x6"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:50"
"HR1XRE003G0","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,15.875,203.2,"","","","","",0,"5/32","5/8","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x5/8""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE003H8","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,19.05,152.4,"","","","","",0,"5/32","3/4","6","Yes",25,"82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x3/4""x6"" 0°","2099-12-31","aditya@rigpl.com","2010-10-06 17:29:50"
"HR1XRE003J3","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,19.05,203.2,"","","","","",0,"5/32","3/4","8","Yes","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x3/4""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE003K1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,25.4,101.6,"","","","","",0,"5/32","1","4","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1""x4"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003L9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,25.4,152.4,"","","","","",0,"5/32","1","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1""x6"" 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE003M7","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,25.4,203.2,"","","","","",0,"5/32","1","8","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1""x8"" 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE003N4","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,31.75,152.4,"","","","","",0,"5/32","1+1/4","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1+1/4""x6"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003P0","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",3.969,38.1,152.4,"","","","","",0,"5/32","1+1/2","6","No","","82078000","H1RE-Rectangular Tool Bits-BSW-upto 3.9mm","HSS Rohit- 1X  Rect 5/32""x1+1/2""x6"" 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003Q8","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,5,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x5x100 0°","2099-12-31","Administrator","2011-03-09 21:11:12"
"HR1XRE003R6","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,6,75,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x6x75 0°","2099-12-31","Administrator","2011-03-10 10:23:50"
"HR1XRE019B3","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,8,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x8x150 0°","2099-12-31","ramesh.pant@rigpl.com","2016-01-22 17:34:18.566462"
"HR1XRE018B4","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,8,175,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x8x175 0°","2099-12-31","ramesh.pant@rigpl.com","2015-05-26 19:02:26.162249"
"HR1XRE003S3","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,10,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x10x100 0°","2099-12-31","Administrator","2011-03-09 21:11:12"
"HR1XRE003T1","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,10,110,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x10x110 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003U9","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,10,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x10x150 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003V7","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,10,180,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x10x180 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003W5","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,10,200,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x10x200 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE003X2","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,11,110,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x11x110 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003Y0","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,11,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x11x150 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE003Z8","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,11,155,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x11x155 0°","2099-12-31","aditya@rigpl.com","2011-09-20 07:40:31"
"HR1XRE00409","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,12,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x12x150 0°","2099-12-31","Administrator","2011-03-09 21:11:11"
"HR1XRE00417","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,12,200,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x12x200 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE01712","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,14,100,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x14x100 0°","2099-12-31","aditya@rigpl.com","2014-11-11 12:16:18.486082"
"HR1XRE00425","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,14,140,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x14x140 0°","2099-12-31","ramesh.pant@rigpl.com","2012-07-12 17:02:35"
"HR1XRE00433","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,16,150,"","","","","",0,"-","-","-","Yes","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x16x150 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE00441","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,16,200,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x16x200 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE00458","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,19,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x19x150 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE00466","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,19,200,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x19x200 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE00474","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,20,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x20x150 0°","2099-12-31","Administrator","2011-03-09 21:11:10"
"HR1XRE00482","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,20,200,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x20x200 0°","2099-12-31","Administrator","2011-03-09 21:11:10"
"HR1XRE00490","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,25,150,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x25x150 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
"HR1XRE004A2","NO-SERIES","-","HSS","Rohit","H-1X","None","Rectangular Tool Bits","-","-","-",4,25,200,"","","","","",0,"-","-","-","No","","82078000","H1RE-Rectangular Tool Bits-Metric-3mm to 4.9mm","HSS Rohit- 1X  Rect 4x25x200 0°","2099-12-31","Administrator","2010-10-06 17:29:50"
