Item,RM,BM,Brand,Quality,SPL,TT,MTM,Purpose,Type,D1,W1,L1,D2,L2,Zn,D3,L3,A1_DEG,D1_Inch,W1_Inch,L1_Inch,Is PL,ROL,CETSH,Template or Variant Of,Description,EOL,Created By,Creation
HR1XRD003P2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.28,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.28x75,31-12-2099,anuj@rigpl.com,18-04-2012 10:59
HR1XRD003Q0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.3,,75,,,,,,,-,-,-,No,5,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.3x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD003R8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.3,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.3x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD003S5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.3,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.3x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD003W7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.381,,76.2,,,,,,,Mar-32,-,3,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø3/32""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD003X4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.381,,101.6,,,,,,,Mar-32,-,4,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø3/32""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00419,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.4,,50,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.4x50,31-12-2099,ramesh.pant@rigpl.com,28-05-2012 15:08
HR1XRD00427,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.4,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.4x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00435,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.4,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.4x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00443,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.4,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.4x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00484,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.5,,75,,,,,,,-,-,-,No,50,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.5x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00492,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.5,,100,,,,,,,-,-,-,No,70,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.5x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD004A4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004D7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.6,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.6x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004E5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.6,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.6x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004F3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.6,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.6x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004J4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.7,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.7x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004K2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.7,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.7x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004L0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.7,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.7x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004P1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.778,,76.2,,,,,,,Jul-64,-,3,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø7/64""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004Q9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.778,,101.6,,,,,,,Jul-64,-,4,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø7/64""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004U0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.8,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.8x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004V8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.8,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.8x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004W6,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.8,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.8x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD004Z9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.9,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.9x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00500,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.9,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.9x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00518,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.9,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.9x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00526,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,2.9,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-2mm to 2.9mm,HSS Rohit- 1X  Round Ø2.9x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00542,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3,,25,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3x25,31-12-2099,anuj@rigpl.com,13-07-2013 10:47
HR1XRD00559,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3,,50,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3x50,31-12-2099,sushil.rathee@rigpl.com,21-08-2013 09:04
HR1XRD00567,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3,,75,,,,,,,-,-,-,Yes,250,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00575,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3,,100,,,,,,,-,-,-,Yes,300,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00583,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00591,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005B1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.1,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.1x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005C9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.1,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.1x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005D6,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.1,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.1x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD02ZZ7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.175,,50.8,,,,,,,01-Aug,-,2,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø1/8""x2""",31-12-2099,ramesh.pant@rigpl.com,53:50.5
HR1XRD005H8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.175,,76.2,,,,,,,01-Aug,-,3,Yes,10,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø1/8""x3""",31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD005J3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.175,,101.6,,,,,,,01-Aug,-,4,Yes,20,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø1/8""x4""",31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD005K1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.175,,152.4,,,,,,,01-Aug,-,6,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø1/8""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005L9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.175,,203.2,,,,,,,01-Aug,-,8,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø1/8""x8""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005N4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.2,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.2x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005P0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.2,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.2x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005Q8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.2,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.2x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005T1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.3,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.3x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005U9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.3,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.3x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005V7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.3,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.3x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005Y0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.4,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.4x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD005Z8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.4,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.4x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00609,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.4,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.4x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00633,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.5,,50,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.5x50,31-12-2099,sushil.rathee@rigpl.com,21-08-2013 09:01
HR1XRD00641,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.5,,75,,,,,,,-,-,-,No,150,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.5x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00658,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.5,,80,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.5x80,31-12-2099,anuj@rigpl.com,20-01-2012 16:58
HR1XRD00666,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.5,,100,,,,,,,-,-,-,No,80,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.5x100,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00682,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.5,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.5x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00690,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.5,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.5x200,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006B0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.572,,76.2,,,,,,,Sep-64,-,3,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø9/64""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006C8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.572,,101.6,,,,,,,Sep-64,-,4,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø9/64""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006G9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.6,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.6x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006H7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.6,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.6x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006J2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.6,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.6x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006M6,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.7,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.7x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006N3,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.7,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.7x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006P9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.7,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.7x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006S2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.8,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.8x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006T0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.8,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.8x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006U8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.8,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.8x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD02VK4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.85,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.85x150,31-12-2099,ramesh.pant@rigpl.com,52:11.1
HR1XRD006X1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.9,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.9x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006Y9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.9,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.9x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD006Z7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.9,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-3mm to 3.9mm,HSS Rohit- 1X  Round Ø3.9x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00724,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.969,,76.2,,,,,,,May-32,-,3,Yes,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø5/32""x3""",31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00732,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.969,,101.6,,,,,,,May-32,-,4,Yes,5,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø5/32""x4""",31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD00740,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,3.969,,152.4,,,,,,,May-32,-,6,No,,82073000,H1RD-Round Tool Bits-BSW-upto 3.9mm,"HSS Rohit- 1X  Round Ø5/32""x6""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00773,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4,,50,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4x50,31-12-2099,ramesh.pant@rigpl.com,15-03-2014 16:13
HR1XRD007A1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4,,75,,,,,,,-,-,-,Yes,80,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4x75,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD007B9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4,,100,,,,,,,-,-,-,Yes,200,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007C7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4,,150,,,,,,,-,-,-,No,25,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4x150,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD007D4,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4,,200,,,,,,,-,-,-,No,2,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4x200,31-12-2099,aditya@rigpl.com,06-10-2010 17:30
HR1XRD007F0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.1,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.1x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007G8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.1,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.1x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007L7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.15,,200,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.15x200,31-12-2099,ramesh.pant@rigpl.com,11-03-2014 11:31
HR1XRD007M5,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.2,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.2x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007N2,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.2,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.2x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007S1,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.3,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.3x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007T9,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.3,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.3x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007U7,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.3,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.3x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007X0,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.366,,76.2,,,,,,,Nov-64,-,3,No,,82073000,H1RD-Round Tool Bits-BSW-4mm to 7.9mm,"HSS Rohit- 1X  Round Ø11/64""x3""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD007Y8,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.366,,101.6,,,,,,,Nov-64,-,4,No,,82073000,H1RD-Round Tool Bits-BSW-4mm to 7.9mm,"HSS Rohit- 1X  Round Ø11/64""x4""",31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00823,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.4,,75,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.4x75,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00831,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.4,,100,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.4x100,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00849,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.4,,150,,,,,,,-,-,-,No,,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.4x150,31-12-2099,Administrator,06-10-2010 17:30
HR1XRD00880,-,HSS,Rohit,H-1X,None,Round Tool Bits,-,-,-,4.5,,75,,,,,,,-,-,-,No,100,82073000,H1RD-Round Tool Bits-Metric-4mm to 4.9mm,HSS Rohit- 1X  Round Ø4.5x75,31-12-2099,Administrator,06-10-2010 17:30
