"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HX2XSQ009H0","NO-SERIES","-","HSS","None","H-2X","None","Square Tool Bits","-","-","-",19.05,19.05,127,"","","","","",15,"3/4","3/4","5","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS NB 2X  SQ 3/4""x3/4""x5"" 15°","2099-12-31","ramesh.pant@rigpl.com","2014-01-03 13:02:15"
"HX2XSQ009J5","NO-SERIES","-","HSS","None","H-2X","None","Square Tool Bits","-","-","-",19.05,19.05,152.4,"","","","","",15,"3/4","3/4","6","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS NB 2X  SQ 3/4""x3/4""x6"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-05-31 13:13:06"
"HX2XSQ00NH9","NO-SERIES","-","HSS","None","H-2X","None","Square Tool Bits","-","-","-",25,25,200,"","","","","",0,"-","-","-","No","","82078000","H2SQ-Square Tool Bits-Metric-11mm and above","HSS NB 2X  SQ 25x25x200 0°","2099-12-31","ramesh.pant@rigpl.com","2014-10-06 11:03:30.053219"
"HX2XSQ009Z0","NO-SERIES","-","HSS","None","H-2X","None","Square Tool Bits","-","-","-",25.4,25.4,152.4,"","","","","",15,"1","1","6","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS NB 2X  SQ 1""x1""x6"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-05-31 13:16:36"
"HX2XSQ00A12","NO-SERIES","-","HSS","None","H-2X","None","Square Tool Bits","-","-","-",25.4,25.4,203.2,"","","","","",15,"1","1","8","No","","82078000","H2SQ-Square Tool Bits-BSW-9mm and above","HSS NB 2X  SQ 1""x1""x8"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-05-31 13:23:12"
"HX4XSQ00NZ7","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",5,5,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS NB 3X  SQ 5x5x150 15°","2099-12-31","anuj@rigpl.com","2015-02-14 12:01:08.280624"
"HX4XSQ00P07","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",6,6,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-upto 6.9mm","HSS NB 3X  SQ 6x6x150 15°","2099-12-31","anuj@rigpl.com","2015-02-14 12:04:17.896058"
"HX4XSQ00DA2","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,101.6,"","","","","",15,"1/4","1/4","4","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS NB 3X  SQ 1/4""x1/4""x4"" 15°","2099-12-31","sushil.rathee@rigpl.com","2013-12-30 10:27:17"
"HX4XSQ00NV6","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",6.35,6.35,152.4,"","","","","",15,"1/4","1/4","6","No","","82078000","H4SQ-Square Tool Bits-BSW-upto 6.9mm","HSS NB 3X  SQ 1/4""x1/4""x6"" 15°","2099-12-31","anuj@rigpl.com","2015-02-14 11:18:07.516499"
"HX4XSQ00DM6","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,101.6,"","","","","",15,"5/16","5/16","4","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS NB 3X  SQ 5/16""x5/16""x4"" 15°","2099-12-31","sushil.rathee@rigpl.com","2013-12-30 10:29:21"
"HX4XSQ00NW4","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",7.938,7.938,152.4,"","","","","",15,"5/16","5/16","6","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS NB 3X  SQ 5/16""x5/16""x6"" 15°","2099-12-31","anuj@rigpl.com","2015-02-14 11:21:47.637096"
"HX4XSQ00P15","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",8,8,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS NB 3X  SQ 8x8x150 15°","2099-12-31","anuj@rigpl.com","2015-02-14 12:08:22.098305"
"HX4XSQ00E40","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,101.6,"","","","","",15,"3/8","3/8","4","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS NB 3X  SQ 3/8""x3/8""x4"" 15°","2099-12-31","sushil.rathee@rigpl.com","2013-12-30 05:46:59"
"HX4XSQ00NX1","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",9.525,9.525,152.4,"","","","","",15,"3/8","3/8","6","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS NB 3X  SQ 3/8""x3/8""x6"" 15°","2099-12-31","anuj@rigpl.com","2015-02-14 11:30:30.774866"
"HX4XSQ00P23","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",10,10,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-7mm to 10.9mm","HSS NB 3X  SQ 10x10x150 15°","2099-12-31","anuj@rigpl.com","2015-02-14 12:11:08.550630"
"HX4XSQ00P31","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",12,12,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS NB 3X  SQ 12x12x150 15°","2099-12-31","anuj@rigpl.com","2015-02-14 12:12:33.319495"
"HX4XSQ00EP8","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",12.7,12.7,101.6,"","","","","",15,"1/2","1/2","4","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS NB 3X  SQ 1/2""x1/2""x4"" 15°","2099-12-31","anshuman@rigpl.com","2013-12-30 13:03:02"
"HX4XSQ00NY9","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",12.7,12.7,152.4,"","","","","",15,"1/2","1/2","6","No","","82078000","H4SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS NB 3X  SQ 1/2""x1/2""x6"" 15°","2099-12-31","anuj@rigpl.com","2015-02-14 11:36:39.339521"
"HX4XSQ00F07","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",15.875,15.875,152.4,"","","","","",15,"5/8","5/8","6","No","","82078000","H4SQ-Square Tool Bits-BSW-13mm and above","HSS NB 3X  SQ 5/8""x5/8""x6"" 15°","2099-12-31","sushil.rathee@rigpl.com","2013-12-30 10:28:20"
"HX4XSQ00P49","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",16,16,150,"","","","","",15,"-","-","-","No","","82078000","H4SQ-Square Tool Bits-Metric-11mm and above","HSS NB 3X  SQ 16x16x150 15°","2099-12-31","anuj@rigpl.com","2015-02-14 12:41:06.409290"
"HX4XSQ00FB8","NO-SERIES","-","HSS","None","H-3X","None","Square Tool Bits","-","-","-",19.05,19.05,152.4,"","","","","",15,"3/4","3/4","6","No","","82078000","H4SQ-Square Tool Bits-BSW-13mm and above","HSS NB 3X  SQ 3/4""x3/4""x6"" 15°","2099-12-31","sushil.rathee@rigpl.com","2013-12-30 10:31:10"
"HX3XSQ00HD2","NO-SERIES","-","HSS","None","H-SP","None","Square Tool Bits","-","-","-",9.525,9.525,101.6,"","","","","",15,"3/8","3/8","4","No","","82078000","H3SQ-Square Tool Bits-BSW-upto 9.9mm","HSS NB SP  SQ 3/8""x3/8""x4"" 15°","2099-12-31","aditya@rigpl.com","2013-07-17 00:05:12"
"HR1XSQ00030","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",1.6,1.6,100,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 1.6x1.6x100 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ00048","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",2,2,100,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 2x2x100 15°","2099-12-31","aditya@rigpl.com","2011-11-21 17:06:00"
"HR1XSQ00055","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",2.381,2.381,63.5,"","","","","",15,"3/32","3/32","2+1/2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/32""x3/32""x2+1/2"" 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ00063","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",2.381,2.381,76.2,"","","","","",15,"3/32","3/32","3","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/32""x3/32""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ00071","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",2.381,2.381,101.6,"","","","","",15,"3/32","3/32","4","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/32""x3/32""x4"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ00089","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",2.5,2.5,63,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 2.5x2.5x63 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ00097","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",2.5,2.5,75,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 2.5x2.5x75 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000A9","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3,3,63,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 3x3x63 15°","2099-12-31","ramesh.pant@rigpl.com","2012-07-28 16:38:35"
"HR1XSQ000B7","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3,3,75,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 3x3x75 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000C5","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3,3,100,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 3x3x100 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000D2","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.175,3.175,31.75,"","","","","",15,"1/8","1/8","1+1/4","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/8""x1/8""x1+1/4"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-03-07 17:45:19"
"HR1XSQ000E0","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.175,3.175,50.8,"","","","","",15,"1/8","1/8","2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/8""x1/8""x2"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ000G6","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.175,3.175,63.5,"","","","","",15,"1/8","1/8","2+1/2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/8""x1/8""x2+1/2"" 15°","2099-12-31","ramesh.pant@rigpl.com","2012-05-17 15:59:51"
"HR1XSQ000J9","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.175,3.175,76.2,"","","","","",15,"1/8","1/8","3","Yes",40,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/8""x1/8""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000L5","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.175,3.175,101.6,"","","","","",15,"1/8","1/8","4","Yes",30,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/8""x1/8""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:02"
"HR1XSQ000M3","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.175,3.175,152.4,"","","","","",15,"1/8","1/8","6","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/8""x1/8""x6"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ000N0","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.969,3.969,76.2,"","","","","",15,"5/32","5/32","3","No",40,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 5/32""x5/32""x3"" 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000P6","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",3.969,3.969,101.6,"","","","","",15,"5/32","5/32","4","No",20,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 5/32""x5/32""x4"" 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000Q4","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4,4,63,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 4x4x63 15°","2099-12-31","anuj@rigpl.com","2012-05-29 08:21:17"
"HR1XSQ000R2","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4,4,75,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 4x4x75 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000S9","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4,4,100,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 4x4x100 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ000T7","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.1,4.1,100,"","","","","",0,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 4.1x4.1x100 0°","2099-12-31","ramesh.pant@rigpl.com","2014-02-01 14:10:25"
"HR1XSQ000U5","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.2,4.2,100,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 4.2x4.2x100 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ000V3","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,25.4,"","","","","",15,"3/16","3/16","1","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x1"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-03-07 18:10:59"
"HR1XSQ000W1","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,50.8,"","","","","",15,"3/16","3/16","2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x2"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ000X8","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,63.5,"","","","","",15,"3/16","3/16","2+1/2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x2+1/2"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ000Z4","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,76.2,"","","","","",15,"3/16","3/16","3","Yes",100,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:02"
"HR1XSQ00105","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,101.6,"","","","","",15,"3/16","3/16","4","Yes",500,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:02"
"HR1XSQ00113","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,152.4,"","","","","",15,"3/16","3/16","6","Yes",30,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x6"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:02"
"HR1XSQ00121","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",4.763,4.763,203.2,"","","","","",15,"3/16","3/16","8","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 3/16""x3/16""x8"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ00139","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",5,5,75,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 5x5x75 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:02"
"HR1XSQ00154","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",5,5,100,"","","","","",15,"-","-","-","Yes",30,"82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 5x5x100 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:02"
"HR1XSQ00162","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",5,5,150,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 5x5x150 15°","2099-12-31","Administrator","2010-10-06 17:31:02"
"HR1XSQ00170","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",5,5,200,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 5x5x200 15°","2099-12-31","aditya@rigpl.com","2012-04-13 13:18:41"
"HR1XSQ00188","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",5.1,5.1,100,"","","","","",0,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 5.1x5.1x100 0°","2099-12-31","abhinav@rigpl.com","2013-11-11 16:30:02"
"HR1XSQ00196","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6,6,50,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6x6x50 15°","2099-12-31","sushil.rathee@rigpl.com","2013-04-03 17:14:44"
"HR1XSQ001A8","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6,6,63,"","","","","",15,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6x6x63 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ001B6","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6,6,75,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6x6x75 15°","2099-12-31","Administrator","2010-10-06 17:31:03"
"HR1XSQ001D1","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6,6,100,"","","","","",15,"-","-","-","Yes",20,"82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6x6x100 15°","2099-12-31","Administrator","2010-10-06 17:31:03"
"HR1XSQ001F7","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6,6,150,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6x6x150 15°","2099-12-31","Administrator","2010-10-06 17:31:03"
"HR1XSQ001G5","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6,6,200,"","","","","",15,"-","-","-","Yes","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6x6x200 15°","2099-12-31","Administrator","2010-10-06 17:31:03"
"HR1XSQ001H3","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.1,6.1,100,"","","","","",0,"-","-","-","No","","82078000","H1SQ-Square Tool Bits-Metric-upto 8.9mm","HSS Rohit- 1X  SQ 6.1x6.1x100 0°","2099-12-31","ramesh.pant@rigpl.com","2014-02-01 14:12:56"
"HR1XSQ001J8","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,31.75,"","","","","",15,"1/4","1/4","1+1/4","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x1+1/4"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-03-07 18:00:31"
"HR1XSQ001K6","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,38.1,"","","","","",15,"1/4","1/4","1+1/2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x1+1/2"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ001L4","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,50.8,"","","","","",15,"1/4","1/4","2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x2"" 15°","2099-12-31","Administrator","2011-03-14 08:26:00"
"HR1XSQ001N9","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,63.5,"","","","","",15,"1/4","1/4","2+1/2","No","","82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x2+1/2"" 15°","2099-12-31","aditya@rigpl.com","2011-12-06 13:39:03"
"HR1XSQ001Q3","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,76.2,"","","","","",15,"1/4","1/4","3","Yes",180,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:03"
"HR1XSQ001S8","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,101.6,"","","","","",15,"1/4","1/4","4","Yes",350,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:03"
"HR1XSQ001U4","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,152.4,"","","","","",15,"1/4","1/4","6","Yes",350,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x6"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:03"
"HR1XSQ001V2","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",6.35,6.35,203.2,"","","","","",15,"1/4","1/4","8","Yes",500,"82078000","H1SQ-Square Tool Bits-BSW-upto 6.9mm","HSS Rohit- 1X  SQ 1/4""x1/4""x8"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:03"
"HR1XSQ001W0","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",7.938,7.938,44.45,"","","","","",15,"5/16","5/16","1+3/4","No","","82078000","H1SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 1X  SQ 5/16""x5/16""x1+3/4"" 15°","2099-12-31","ramesh.pant@rigpl.com","2013-03-07 18:14:30"
"HR1XSQ001Y5","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",7.938,7.938,63.5,"","","","","",15,"5/16","5/16","2+1/2","No","","82078000","H1SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 1X  SQ 5/16""x5/16""x2+1/2"" 15°","2099-12-31","aditya@rigpl.com","2011-12-01 09:53:53"
"HR1XSQ00204","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",7.938,7.938,76.2,"","","","","",15,"5/16","5/16","3","Yes",250,"82078000","H1SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 1X  SQ 5/16""x5/16""x3"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:03"
"HR1XSQ00220","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",7.938,7.938,101.6,"","","","","",15,"5/16","5/16","4","Yes",350,"82078000","H1SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 1X  SQ 5/16""x5/16""x4"" 15°","2099-12-31","aditya@rigpl.com","2010-10-06 17:31:03"
"HR1XSQ00238","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",7.938,7.938,152.4,"","","","","",15,"5/16","5/16","6","Yes",30,"82078000","H1SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 1X  SQ 5/16""x5/16""x6"" 15°","2099-12-31","Administrator","2010-10-06 17:31:03"
"HR1XSQ00246","NO-SERIES","-","HSS","Rohit","H-1X","None","Square Tool Bits","-","-","-",7.938,7.938,203.2,"","","","","",15,"5/16","5/16","8","Yes",20,"82078000","H1SQ-Square Tool Bits-BSW-7mm to 12.9mm","HSS Rohit- 1X  SQ 5/16""x5/16""x8"" 15°","2099-12-31","Administrator","2010-10-06 17:31:03"
