"Item","Series","RM","BM","Brand","Quality","SPL","TT","MTM","Purpose","Type","D1","W1","L1","D2","L2","Zn","D3","L3","A1_DEG","D1_Inch","W1_Inch","L1_Inch","Is PL","ROL","CETSH","Template or Variant Of","Description","EOL","Created By","Creation"
"HR1XMC004G9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,8,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 8x8x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC004H7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,9,65,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x9x65 ","2099-12-31","anuj@rigpl.com","2012-03-22 15:23:40"
"HR1XMC000H1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,9,70,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x9x70 ","2099-12-31","ramesh.pant@rigpl.com","2014-01-17 17:05:44"
"HR1XMC004J2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,10,65,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x10x65 ","2099-12-31","aditya@rigpl.com","2011-11-24 10:15:57"
"HR1XMC004K0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,10,80,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x10x80 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC004L8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,10,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x10x150 ","2099-12-31","ramesh.pant@rigpl.com","2012-05-08 21:06:16"
"HR1XMC004M6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,10,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x10x200 ","2099-12-31","ramesh.pant@rigpl.com","2012-05-08 21:18:01"
"HR1XMC004N3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,75,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x75 ","2099-12-31","aditya@rigpl.com","2011-09-22 19:11:38"
"HR1XMC004P9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,80,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x80 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC004Q7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x100 ","2099-12-31","anuj@rigpl.com","2012-03-22 14:23:00"
"HR1XMC004R5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC004S2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x200 ","2099-12-31","anuj@rigpl.com","2012-04-28 15:39:36"
"HR1XMC004T0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC004U8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,12,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x12x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC004V6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00GY0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,120,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x120 ","2099-12-31","ramesh.pant@rigpl.com","2014-08-02 13:20:57.482784"
"HR1XMC004W4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,140,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x140 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC004X1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC004Y9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,200,"","","","","","","-","-","-","No",1,"82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x200 ","2099-12-31","aditya@rigpl.com","2011-12-08 11:13:19"
"HR1XMC004Z7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,230,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x230 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00508","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00516","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,250,"","","","","","","-","-","-","No",2,"82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00524","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,13,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x13x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00532","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,14,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x14x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00540","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,14,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x14x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00557","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,14,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x14x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00565","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,15,80,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x15x80 ","2099-12-31","aditya@rigpl.com","2012-05-07 19:59:49"
"HR1XMC00H09","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,15,85,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x15x85 ","2099-12-31","ramesh.pant@rigpl.com","2014-08-22 10:59:18.968657"
"HR1XMC000J6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,15,90,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x15x90 ","2099-12-31","ramesh.pant@rigpl.com","2013-12-11 15:54:51"
"HR1XMC000K4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,15,130,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x15x130 ","2099-12-31","ramesh.pant@rigpl.com","2013-09-21 13:37:42"
"HR1XMC00573","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,16,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x16x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00581","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,16,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x16x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00599","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,16,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x16x300 ","2099-12-31","aditya@rigpl.com","2011-09-07 11:11:47"
"HR1XMC005A1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,16.5,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x16.5x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC005B9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,18,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x18x100 ","2099-12-31","aditya@rigpl.com","2012-05-07 20:01:15"
"HR1XMC000L2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,18,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x18x200 ","2099-12-31","ramesh.pant@rigpl.com","2014-02-28 16:56:47"
"HR1XMC005C7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,20,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x20x100 ","2099-12-31","aditya@rigpl.com","2011-10-07 19:04:25"
"HR1XMC005D4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8,20,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8x20x200 ","2099-12-31","anuj@rigpl.com","2012-03-22 15:18:46"
"HR1XMC005E2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8.2,8.2,100,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 8.2x8.2x100 ","2099-12-31","aditya@rigpl.com","2011-10-04 14:02:35"
"HR1XMC005F0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",8.3,12.3,75,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-7mm to 9.9mm","HSS Rohit- 1X  Mandrel 8.3x12.3x75 ","2099-12-31","ramesh.pant@rigpl.com","2012-09-28 12:50:12"
"HR1XMC00H90","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",9,9,70,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 9x9x70 ","2099-12-31","abhinav@rigpl.com","2014-10-27 13:44:51.776929"
"HR1XMC005G8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",9.525,9.525,101.6,"","","","","","","3/8","3/8","4","No","","82078000","H1MC-Square Mandrels-BSW","HSS Rohit- 1X  Mandrel 3/8""x3/8""x4"" ","2099-12-31","aditya@rigpl.com","2011-12-21 19:12:43"
"HR1XMC005H6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",9.525,9.525,152.4,"","","","","","","3/8","3/8","6","No","","82078000","H1MC-Square Mandrels-BSW","HSS Rohit- 1X  Mandrel 3/8""x3/8""x6"" ","2099-12-31","ramesh.pant@rigpl.com","2013-01-11 10:19:53"
"HR1XMC005J1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,65,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x65 ","2099-12-31","ramesh.pant@rigpl.com","2013-01-23 11:35:04"
"HR1XMC005K9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,75,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x75 ","2099-12-31","aditya@rigpl.com","2011-09-26 11:35:26"
"HR1XMC000M0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,85,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x85 ","2099-12-31","ramesh.pant@rigpl.com","2013-07-26 11:29:09"
"HR1XMC005L7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,90,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x90 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005M5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,100,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005N2","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,110,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x110 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00GZ8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,120,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x120 ","2099-12-31","ramesh.pant@rigpl.com","2014-08-02 13:22:43.603740"
"HR1XMC005P8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,125,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x125 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005Q6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,150,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005R4","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,160,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x160 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005S1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,180,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x180 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005T9","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,200,"","","","","","","-","-","-","No",1,"82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:47"
"HR1XMC00HH7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,220,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x220 ","2099-12-31","ramesh.pant@rigpl.com","2015-02-04 13:02:50.120104"
"HR1XMC005U7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,240,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC000N7","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,250,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x250 ","2099-12-31","ramesh.pant@rigpl.com","2013-11-28 11:51:31"
"HR1XMC005V5","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,10,300,"","","","","","","-","-","-","No","","82078000","H1MC-Square Mandrels-Metric-upto 11.9mm","HSS Rohit- 1X  Mandrel 10x10x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005W3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,11,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x11x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:48"
"HR1XMC000P3","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,12,90,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x12x90 ","2099-12-31","ramesh.pant@rigpl.com","2014-01-17 16:59:37"
"HR1XMC005X0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,12,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x12x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC005Y8","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,12,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x12x150 ","2099-12-31","ramesh.pant@rigpl.com","2012-06-01 10:33:10"
"HR1XMC000Q1","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,75,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x75 ","2099-12-31","ramesh.pant@rigpl.com","2013-08-13 15:35:06"
"HR1XMC00H25","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,80,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x80 ","2099-12-31","ramesh.pant@rigpl.com","2014-08-22 11:19:50.985262"
"HR1XMC005Z6","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,100,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00607","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,110,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x110 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00615","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00623","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,200,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x200 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00631","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00649","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,13,300,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x13x300 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00656","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,14,200,"","","","","","","-","-","-","No",1,"82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x14x200 ","2099-12-31","anuj@rigpl.com","2012-03-22 14:24:00"
"HR1XMC00664","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,14,240,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x14x240 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00672","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,14,250,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x14x250 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC00680","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,15,90,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x15x90 ","2099-12-31","anuj@rigpl.com","2012-03-22 15:31:03"
"HR1XMC00698","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,15,100,"","","","","","","-","-","-","No",1,"82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x15x100 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
"HR1XMC006A0","NO-SERIES","-","HSS","Rohit","H-1X","None","Mandrels & Cutters","-","-","-",10,15,150,"","","","","","","-","-","-","No","","82078000","H1MC-Rectangular Mandrels-Metric-10mm to 11.9mm","HSS Rohit- 1X  Mandrel 10x15x150 ","2099-12-31","aditya@rigpl.com","2011-03-01 19:23:46"
